timestamp_utc,model,condition,task,number,band,source_text,gold_text,gold_number,raw_output,pred_text,pred_norm,pred_number,correct,latency_sec,usage_input_tokens,usage_output_tokens,error
2026-03-08 21:57:14.320664+00:00,gpt-4.1-mini,direct,digit_to_word,48.0,0-69,48,quarante-huit,48.0,quarante-huit,quarante-huit,quarante-huit,,1,0.514,52,5,
2026-03-08 21:57:14.911466+00:00,gpt-4.1-mini,direct,digit_to_word,49.0,0-69,49,quarante-neuf,49.0,quarante-neuf,quarante-neuf,quarante-neuf,,1,0.591,52,5,
2026-03-08 21:57:15.922058+00:00,gpt-4.1-mini,direct,digit_to_word,50.0,0-69,50,cinquante,50.0,cinquante,cinquante,cinquante,,1,1.01,52,4,
2026-03-08 21:57:16.725868+00:00,gpt-4.1-mini,direct,digit_to_word,51.0,0-69,51,cinquante et un,51.0,cinquante et un,cinquante et un,cinquante et un,,1,0.804,52,6,
2026-03-08 21:57:17.184492+00:00,gpt-4.1-mini,direct,digit_to_word,52.0,0-69,52,cinquante-deux,52.0,cinquante-deux,cinquante-deux,cinquante-deux,,1,0.458,52,6,
2026-03-08 21:57:17.803571+00:00,gpt-4.1-mini,direct,digit_to_word,53.0,0-69,53,cinquante-trois,53.0,cinquante-trois,cinquante-trois,cinquante-trois,,1,0.619,52,7,
2026-03-08 21:57:18.318199+00:00,gpt-4.1-mini,direct,digit_to_word,54.0,0-69,54,cinquante-quatre,54.0,cinquante-quatre,cinquante-quatre,cinquante-quatre,,1,0.514,52,6,
2026-03-08 21:57:19.893035+00:00,gpt-4.1-mini,direct,digit_to_word,55.0,0-69,55,cinquante-cinq,55.0,cinquante-cinq,cinquante-cinq,cinquante-cinq,,1,1.5750000000000002,52,6,
2026-03-08 21:57:20.466721+00:00,gpt-4.1-mini,direct,digit_to_word,56.0,0-69,56,cinquante-six,56.0,cinquante-six,cinquante-six,cinquante-six,,1,0.5730000000000001,52,5,
2026-03-08 21:57:21.160956+00:00,gpt-4.1-mini,direct,digit_to_word,57.0,0-69,57,cinquante-sept,57.0,cinquante-sept,cinquante-sept,cinquante-sept,,1,0.6940000000000001,52,6,
2026-03-08 21:57:21.733891+00:00,gpt-4.1-mini,direct,digit_to_word,58.0,0-69,58,cinquante-huit,58.0,cinquante-huit,cinquante-huit,cinquante-huit,,1,0.5730000000000001,52,6,
2026-03-08 21:57:22.230249+00:00,gpt-4.1-mini,direct,digit_to_word,59.0,0-69,59,cinquante-neuf,59.0,cinquante-neuf,cinquante-neuf,cinquante-neuf,,1,0.496,52,6,
2026-03-08 21:57:22.797447+00:00,gpt-4.1-mini,direct,digit_to_word,60.0,0-69,60,soixante,60.0,soixante,soixante,soixante,,1,0.5670000000000001,52,4,
2026-03-08 21:57:23.409442+00:00,gpt-4.1-mini,direct,digit_to_word,61.0,0-69,61,soixante et un,61.0,soixante-et-un,soixante-et-un,soixante-et-un,,0,0.612,52,6,
2026-03-08 21:57:23.936623+00:00,gpt-4.1-mini,direct,digit_to_word,62.0,0-69,62,soixante-deux,62.0,soixante-deux,soixante-deux,soixante-deux,,1,0.527,52,6,
2026-03-08 21:57:24.675915+00:00,gpt-4.1-mini,direct,digit_to_word,63.0,0-69,63,soixante-trois,63.0,soixante-trois,soixante-trois,soixante-trois,,1,0.739,52,7,
2026-03-08 21:57:25.186143+00:00,gpt-4.1-mini,direct,digit_to_word,64.0,0-69,64,soixante-quatre,64.0,soixante-quatre,soixante-quatre,soixante-quatre,,1,0.51,52,6,
2026-03-08 21:57:25.813291+00:00,gpt-4.1-mini,direct,digit_to_word,65.0,0-69,65,soixante-cinq,65.0,soixante-cinq,soixante-cinq,soixante-cinq,,1,0.627,52,6,
2026-03-08 21:57:26.328347+00:00,gpt-4.1-mini,direct,digit_to_word,66.0,0-69,66,soixante-six,66.0,soixante-six,soixante-six,soixante-six,,1,0.515,52,5,
2026-03-08 21:57:27.004484+00:00,gpt-4.1-mini,direct,digit_to_word,67.0,0-69,67,soixante-sept,67.0,soixante-sept,soixante-sept,soixante-sept,,1,0.676,52,6,
2026-03-08 21:57:27.652532+00:00,gpt-4.1-mini,direct,digit_to_word,68.0,0-69,68,soixante-huit,68.0,soixante-huit,soixante-huit,soixante-huit,,1,0.648,52,6,
2026-03-08 21:57:28.233784+00:00,gpt-4.1-mini,direct,digit_to_word,69.0,0-69,69,soixante-neuf,69.0,soixante-neuf,soixante-neuf,soixante-neuf,,1,0.581,52,6,
2026-03-08 21:57:28.788030+00:00,gpt-4.1-mini,direct,digit_to_word,70.0,70-99,70,soixante-dix,70.0,soixante-dix,soixante-dix,soixante-dix,,1,0.554,52,6,
2026-03-08 21:57:30.428567+00:00,gpt-4.1-mini,direct,digit_to_word,71.0,70-99,71,soixante et onze,71.0,soixante-et-onze,soixante-et-onze,soixante-et-onze,,0,1.6400000000000001,52,7,
2026-03-08 21:57:30.891100+00:00,gpt-4.1-mini,direct,digit_to_word,72.0,70-99,72,soixante-douze,72.0,soixante-douze,soixante-douze,soixante-douze,,1,0.462,52,7,
2026-03-08 21:57:31.597622+00:00,gpt-4.1-mini,direct,digit_to_word,73.0,70-99,73,soixante-treize,73.0,soixante-treize,soixante-treize,soixante-treize,,1,0.706,52,7,
2026-03-08 21:57:31.985708+00:00,gpt-4.1-mini,direct,digit_to_word,74.0,70-99,74,soixante-quatorze,74.0,soixante-quatorze,soixante-quatorze,soixante-quatorze,,1,0.388,52,7,
2026-03-08 21:57:32.548942+00:00,gpt-4.1-mini,direct,digit_to_word,75.0,70-99,75,soixante-quinze,75.0,soixante-quinze,soixante-quinze,soixante-quinze,,1,0.5630000000000001,52,7,
2026-03-08 21:57:33.138630+00:00,gpt-4.1-mini,direct,digit_to_word,76.0,70-99,76,soixante-seize,76.0,soixante-seize,soixante-seize,soixante-seize,,1,0.589,52,6,
2026-03-08 21:57:33.858389+00:00,gpt-4.1-mini,direct,digit_to_word,77.0,70-99,77,soixante-dix-sept,77.0,soixante-dix-sept,soixante-dix-sept,soixante-dix-sept,,1,0.719,52,8,
2026-03-08 21:57:34.695934+00:00,gpt-4.1-mini,direct,digit_to_word,78.0,70-99,78,soixante-dix-huit,78.0,soixante-dix-huit,soixante-dix-huit,soixante-dix-huit,,1,0.837,52,8,
2026-03-08 21:57:36.941903+00:00,gpt-4.1-mini,direct,digit_to_word,79.0,70-99,79,soixante-dix-neuf,79.0,soixante-dix-neuf,soixante-dix-neuf,soixante-dix-neuf,,1,2.246,52,8,
2026-03-08 21:57:37.464138+00:00,gpt-4.1-mini,direct,digit_to_word,80.0,70-99,80,quatre-vingts,80.0,quatre-vingts,quatre-vingts,quatre-vingts,,1,0.522,52,6,
2026-03-08 21:57:38.153146+00:00,gpt-4.1-mini,direct,digit_to_word,81.0,70-99,81,quatre-vingt-un,81.0,quatre-vingt-un,quatre-vingt-un,quatre-vingt-un,,1,0.6890000000000001,52,7,
2026-03-08 21:57:38.657400+00:00,gpt-4.1-mini,direct,digit_to_word,82.0,70-99,82,quatre-vingt-deux,82.0,quatre-vingt-deux,quatre-vingt-deux,quatre-vingt-deux,,1,0.504,52,8,
2026-03-08 21:57:39.440921+00:00,gpt-4.1-mini,direct,digit_to_word,83.0,70-99,83,quatre-vingt-trois,83.0,quatre-vingt-trois,quatre-vingt-trois,quatre-vingt-trois,,1,0.783,52,9,
2026-03-08 21:57:39.969816+00:00,gpt-4.1-mini,direct,digit_to_word,84.0,70-99,84,quatre-vingt-quatre,84.0,quatre-vingt-quatre,quatre-vingt-quatre,quatre-vingt-quatre,,1,0.529,52,8,
2026-03-08 21:57:40.597208+00:00,gpt-4.1-mini,direct,digit_to_word,85.0,70-99,85,quatre-vingt-cinq,85.0,quatre-vingt-cinq,quatre-vingt-cinq,quatre-vingt-cinq,,1,0.627,52,8,
2026-03-08 21:57:41.150064+00:00,gpt-4.1-mini,direct,digit_to_word,86.0,70-99,86,quatre-vingt-six,86.0,quatre-vingt-six,quatre-vingt-six,quatre-vingt-six,,1,0.553,52,7,
2026-03-08 21:57:41.895748+00:00,gpt-4.1-mini,direct,digit_to_word,87.0,70-99,87,quatre-vingt-sept,87.0,quatre-vingt-sept,quatre-vingt-sept,quatre-vingt-sept,,1,0.745,52,8,
2026-03-08 21:57:43.147475+00:00,gpt-4.1-mini,direct,digit_to_word,88.0,70-99,88,quatre-vingt-huit,88.0,quatre-vingt-huit,quatre-vingt-huit,quatre-vingt-huit,,1,1.251,52,8,
2026-03-08 21:57:43.626648+00:00,gpt-4.1-mini,direct,digit_to_word,89.0,70-99,89,quatre-vingt-neuf,89.0,quatre-vingt-neuf,quatre-vingt-neuf,quatre-vingt-neuf,,1,0.47900000000000004,52,8,
2026-03-08 21:57:44.098718+00:00,gpt-4.1-mini,direct,digit_to_word,90.0,70-99,90,quatre-vingt-dix,90.0,quatre-vingt-dix,quatre-vingt-dix,quatre-vingt-dix,,1,0.47200000000000003,52,8,
2026-03-08 21:57:44.711812+00:00,gpt-4.1-mini,direct,digit_to_word,91.0,70-99,91,quatre-vingt-onze,91.0,quatre-vingt-onze,quatre-vingt-onze,quatre-vingt-onze,,1,0.613,52,8,
2026-03-08 21:57:45.250686+00:00,gpt-4.1-mini,direct,digit_to_word,92.0,70-99,92,quatre-vingt-douze,92.0,quatre-vingt-douze,quatre-vingt-douze,quatre-vingt-douze,,1,0.539,52,9,
2026-03-08 21:57:45.980741+00:00,gpt-4.1-mini,direct,digit_to_word,93.0,70-99,93,quatre-vingt-treize,93.0,quatre-vingt-treize,quatre-vingt-treize,quatre-vingt-treize,,1,0.73,52,9,
2026-03-08 21:57:46.585998+00:00,gpt-4.1-mini,direct,digit_to_word,94.0,70-99,94,quatre-vingt-quatorze,94.0,quatre-vingt-quatorze,quatre-vingt-quatorze,quatre-vingt-quatorze,,1,0.605,52,9,
2026-03-08 21:57:47.449300+00:00,gpt-4.1-mini,direct,digit_to_word,95.0,70-99,95,quatre-vingt-quinze,95.0,quatre-vingt-quinze,quatre-vingt-quinze,quatre-vingt-quinze,,1,0.863,52,9,
2026-03-08 21:57:47.947892+00:00,gpt-4.1-mini,direct,digit_to_word,96.0,70-99,96,quatre-vingt-seize,96.0,quatre-vingt-seize,quatre-vingt-seize,quatre-vingt-seize,,1,0.498,52,8,
2026-03-08 21:57:48.527547+00:00,gpt-4.1-mini,direct,digit_to_word,97.0,70-99,97,quatre-vingt-dix-sept,97.0,quatre-vingt-dix-sept,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,1,0.579,52,10,
2026-03-08 21:57:49.504438+00:00,gpt-4.1-mini,direct,digit_to_word,98.0,70-99,98,quatre-vingt-dix-huit,98.0,quatre-vingt-dix-huit,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,1,0.977,52,10,
2026-03-08 21:57:50.234955+00:00,gpt-4.1-mini,direct,digit_to_word,99.0,70-99,99,quatre-vingt-dix-neuf,99.0,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,1,0.73,52,10,
2026-03-08 21:57:50.780462+00:00,gpt-4.1-mini,direct,digit_to_word,100.0,100-199,100,cent,100.0,cent,cent,cent,,1,0.545,52,2,
2026-03-08 21:57:51.253589+00:00,gpt-4.1-mini,direct,digit_to_word,101.0,100-199,101,cent un,101.0,cent un,cent un,cent un,,1,0.47300000000000003,52,3,
2026-03-08 21:57:51.759755+00:00,gpt-4.1-mini,direct,digit_to_word,102.0,100-199,102,cent deux,102.0,cent deux,cent deux,cent deux,,1,0.506,52,3,
2026-03-08 21:57:53.171062+00:00,gpt-4.1-mini,direct,digit_to_word,103.0,100-199,103,cent trois,103.0,cent trois,cent trois,cent trois,,1,1.411,52,3,
2026-03-08 21:57:54.224361+00:00,gpt-4.1-mini,direct,digit_to_word,104.0,100-199,104,cent quatre,104.0,cent quatre,cent quatre,cent quatre,,1,1.053,52,3,
2026-03-08 21:57:54.673296+00:00,gpt-4.1-mini,direct,digit_to_word,105.0,100-199,105,cent cinq,105.0,cent cinq,cent cinq,cent cinq,,1,0.449,52,3,
2026-03-08 21:57:55.231811+00:00,gpt-4.1-mini,direct,digit_to_word,106.0,100-199,106,cent six,106.0,cent six,cent six,cent six,,1,0.558,52,3,
2026-03-08 21:57:55.812663+00:00,gpt-4.1-mini,direct,digit_to_word,107.0,100-199,107,cent sept,107.0,cent sept,cent sept,cent sept,,1,0.581,52,3,
2026-03-08 21:57:56.325413+00:00,gpt-4.1-mini,direct,digit_to_word,108.0,100-199,108,cent huit,108.0,cent huit,cent huit,cent huit,,1,0.512,52,3,
2026-03-08 21:57:56.929974+00:00,gpt-4.1-mini,direct,digit_to_word,109.0,100-199,109,cent neuf,109.0,cent neuf,cent neuf,cent neuf,,1,0.604,52,3,
2026-03-08 21:57:57.331015+00:00,gpt-4.1-mini,direct,digit_to_word,110.0,100-199,110,cent dix,110.0,cent dix,cent dix,cent dix,,1,0.401,52,3,
2026-03-08 21:57:57.916587+00:00,gpt-4.1-mini,direct,digit_to_word,111.0,100-199,111,cent onze,111.0,cent onze,cent onze,cent onze,,1,0.585,52,3,
2026-03-08 21:57:58.415112+00:00,gpt-4.1-mini,direct,digit_to_word,112.0,100-199,112,cent douze,112.0,cent douze,cent douze,cent douze,,1,0.498,52,4,
2026-03-08 21:58:00.128484+00:00,gpt-4.1-mini,direct,digit_to_word,113.0,100-199,113,cent treize,113.0,cent treize,cent treize,cent treize,,1,1.713,52,4,
2026-03-08 21:58:00.654767+00:00,gpt-4.1-mini,direct,digit_to_word,114.0,100-199,114,cent quatorze,114.0,cent quatorze,cent quatorze,cent quatorze,,1,0.526,52,5,
2026-03-08 21:58:01.156344+00:00,gpt-4.1-mini,direct,digit_to_word,115.0,100-199,115,cent quinze,115.0,cent quinze,cent quinze,cent quinze,,1,0.501,52,3,
2026-03-08 21:58:01.681100+00:00,gpt-4.1-mini,direct,digit_to_word,116.0,100-199,116,cent seize,116.0,cent seize,cent seize,cent seize,,1,0.524,52,3,
2026-03-08 21:58:02.201604+00:00,gpt-4.1-mini,direct,digit_to_word,117.0,100-199,117,cent dix-sept,117.0,cent dix-sept,cent dix-sept,cent dix-sept,,1,0.52,52,5,
2026-03-08 21:58:02.820843+00:00,gpt-4.1-mini,direct,digit_to_word,118.0,100-199,118,cent dix-huit,118.0,cent dix-huit,cent dix-huit,cent dix-huit,,1,0.619,52,5,
2026-03-08 21:58:03.424681+00:00,gpt-4.1-mini,direct,digit_to_word,119.0,100-199,119,cent dix-neuf,119.0,cent dix-neuf,cent dix-neuf,cent dix-neuf,,1,0.604,52,5,
2026-03-08 21:58:04.341847+00:00,gpt-4.1-mini,direct,digit_to_word,120.0,100-199,120,cent vingt,120.0,cent vingt,cent vingt,cent vingt,,1,0.916,52,3,
2026-03-08 21:58:04.868660+00:00,gpt-4.1-mini,direct,digit_to_word,121.0,100-199,121,cent vingt et un,121.0,cent vingt et un,cent vingt et un,cent vingt et un,,1,0.527,52,5,
2026-03-08 21:58:05.433138+00:00,gpt-4.1-mini,direct,digit_to_word,122.0,100-199,122,cent vingt-deux,122.0,cent vingt-deux,cent vingt-deux,cent vingt-deux,,1,0.5640000000000001,52,5,
2026-03-08 21:58:05.938731+00:00,gpt-4.1-mini,direct,digit_to_word,123.0,100-199,123,cent vingt-trois,123.0,cent vingt-trois,cent vingt-trois,cent vingt-trois,,1,0.505,52,6,
2026-03-08 21:58:07.808512+00:00,gpt-4.1-mini,direct,digit_to_word,124.0,100-199,124,cent vingt-quatre,124.0,cent vingt-quatre,cent vingt-quatre,cent vingt-quatre,,1,1.87,52,5,
2026-03-08 21:58:08.329773+00:00,gpt-4.1-mini,direct,digit_to_word,125.0,100-199,125,cent vingt-cinq,125.0,cent vingt-cinq,cent vingt-cinq,cent vingt-cinq,,1,0.521,52,5,
2026-03-08 21:58:08.845595+00:00,gpt-4.1-mini,direct,digit_to_word,126.0,100-199,126,cent vingt-six,126.0,cent vingt-six,cent vingt-six,cent vingt-six,,1,0.516,52,4,
2026-03-08 21:58:09.562080+00:00,gpt-4.1-mini,direct,digit_to_word,127.0,100-199,127,cent vingt-sept,127.0,cent vingt-sept,cent vingt-sept,cent vingt-sept,,1,0.716,52,5,
2026-03-08 21:58:09.975869+00:00,gpt-4.1-mini,direct,digit_to_word,128.0,100-199,128,cent vingt-huit,128.0,cent vingt-huit,cent vingt-huit,cent vingt-huit,,1,0.41400000000000003,52,5,
2026-03-08 21:58:10.658800+00:00,gpt-4.1-mini,direct,digit_to_word,129.0,100-199,129,cent vingt-neuf,129.0,cent vingt-neuf,cent vingt-neuf,cent vingt-neuf,,1,0.683,52,5,
2026-03-08 21:58:11.099482+00:00,gpt-4.1-mini,direct,digit_to_word,130.0,100-199,130,cent trente,130.0,cent trente,cent trente,cent trente,,1,0.44,52,3,
2026-03-08 21:58:11.728078+00:00,gpt-4.1-mini,direct,digit_to_word,131.0,100-199,131,cent trente et un,131.0,cent trente et un,cent trente et un,cent trente et un,,1,0.628,52,5,
2026-03-08 21:58:12.227276+00:00,gpt-4.1-mini,direct,digit_to_word,132.0,100-199,132,cent trente-deux,132.0,cent trente-deux,cent trente-deux,cent trente-deux,,1,0.499,52,5,
2026-03-08 21:58:12.774191+00:00,gpt-4.1-mini,direct,digit_to_word,133.0,100-199,133,cent trente-trois,133.0,cent trente-trois,cent trente-trois,cent trente-trois,,1,0.547,52,6,
2026-03-08 21:58:13.357537+00:00,gpt-4.1-mini,direct,digit_to_word,134.0,100-199,134,cent trente-quatre,134.0,cent trente-quatre,cent trente-quatre,cent trente-quatre,,1,0.583,52,5,
2026-03-08 21:58:13.859442+00:00,gpt-4.1-mini,direct,digit_to_word,135.0,100-199,135,cent trente-cinq,135.0,cent trente-cinq,cent trente-cinq,cent trente-cinq,,1,0.502,52,5,
2026-03-08 21:58:14.247379+00:00,gpt-4.1-mini,direct,digit_to_word,136.0,100-199,136,cent trente-six,136.0,cent trente-six,cent trente-six,cent trente-six,,1,0.388,52,4,
2026-03-08 21:58:14.903935+00:00,gpt-4.1-mini,direct,digit_to_word,137.0,100-199,137,cent trente-sept,137.0,cent trente-sept,cent trente-sept,cent trente-sept,,1,0.656,52,5,
2026-03-08 21:58:15.583211+00:00,gpt-4.1-mini,direct,digit_to_word,138.0,100-199,138,cent trente-huit,138.0,cent trente-huit,cent trente-huit,cent trente-huit,,1,0.679,52,5,
2026-03-08 21:58:16.176383+00:00,gpt-4.1-mini,direct,digit_to_word,139.0,100-199,139,cent trente-neuf,139.0,cent trente-neuf,cent trente-neuf,cent trente-neuf,,1,0.593,52,5,
2026-03-08 21:58:16.709968+00:00,gpt-4.1-mini,direct,digit_to_word,140.0,100-199,140,cent quarante,140.0,cent quarante,cent quarante,cent quarante,,1,0.533,52,4,
2026-03-08 21:58:17.486530+00:00,gpt-4.1-mini,direct,digit_to_word,141.0,100-199,141,cent quarante et un,141.0,cent quarante et un,cent quarante et un,cent quarante et un,,1,0.776,52,6,
2026-03-08 21:58:19.704463+00:00,gpt-4.1-mini,direct,digit_to_word,142.0,100-199,142,cent quarante-deux,142.0,cent quarante-deux,cent quarante-deux,cent quarante-deux,,1,2.218,52,6,
2026-03-08 21:58:20.324861+00:00,gpt-4.1-mini,direct,digit_to_word,143.0,100-199,143,cent quarante-trois,143.0,cent quarante-trois,cent quarante-trois,cent quarante-trois,,1,0.62,52,7,
2026-03-08 21:58:20.813951+00:00,gpt-4.1-mini,direct,digit_to_word,144.0,100-199,144,cent quarante-quatre,144.0,cent quarante-quatre,cent quarante-quatre,cent quarante-quatre,,1,0.489,52,6,
2026-03-08 21:58:21.431857+00:00,gpt-4.1-mini,direct,digit_to_word,145.0,100-199,145,cent quarante-cinq,145.0,cent quarante-cinq,cent quarante-cinq,cent quarante-cinq,,1,0.618,52,6,
2026-03-08 21:58:21.911481+00:00,gpt-4.1-mini,direct,digit_to_word,146.0,100-199,146,cent quarante-six,146.0,cent quarante-six,cent quarante-six,cent quarante-six,,1,0.47900000000000004,52,5,
2026-03-08 21:58:22.587840+00:00,gpt-4.1-mini,direct,digit_to_word,147.0,100-199,147,cent quarante-sept,147.0,cent quarante-sept,cent quarante-sept,cent quarante-sept,,1,0.676,52,6,
2026-03-08 21:58:23.140256+00:00,gpt-4.1-mini,direct,digit_to_word,148.0,100-199,148,cent quarante-huit,148.0,cent quarante-huit,cent quarante-huit,cent quarante-huit,,1,0.552,52,6,
2026-03-08 21:58:23.757568+00:00,gpt-4.1-mini,direct,digit_to_word,149.0,100-199,149,cent quarante-neuf,149.0,cent quarante-neuf,cent quarante-neuf,cent quarante-neuf,,1,0.617,52,6,
2026-03-08 21:58:24.279270+00:00,gpt-4.1-mini,direct,digit_to_word,150.0,100-199,150,cent cinquante,150.0,cent cinquante,cent cinquante,cent cinquante,,1,0.521,52,4,
2026-03-08 21:58:24.771268+00:00,gpt-4.1-mini,direct,digit_to_word,151.0,100-199,151,cent cinquante et un,151.0,cent cinquante et un,cent cinquante et un,cent cinquante et un,,1,0.492,52,6,
2026-03-08 21:58:34.942657+00:00,gpt-4.1-mini,direct,digit_to_word,152.0,100-199,152,cent cinquante-deux,152.0,cent cinquante-deux,cent cinquante-deux,cent cinquante-deux,,1,10.171,52,6,
2026-03-08 21:58:35.566780+00:00,gpt-4.1-mini,direct,digit_to_word,153.0,100-199,153,cent cinquante-trois,153.0,cent cinquante-trois,cent cinquante-trois,cent cinquante-trois,,1,0.624,52,7,
2026-03-08 21:58:36.140618+00:00,gpt-4.1-mini,direct,digit_to_word,154.0,100-199,154,cent cinquante-quatre,154.0,cent cinquante-quatre,cent cinquante-quatre,cent cinquante-quatre,,1,0.5740000000000001,52,6,
2026-03-08 21:58:36.694590+00:00,gpt-4.1-mini,direct,digit_to_word,155.0,100-199,155,cent cinquante-cinq,155.0,cent cinquante-cinq,cent cinquante-cinq,cent cinquante-cinq,,1,0.554,52,6,
2026-03-08 21:58:37.306461+00:00,gpt-4.1-mini,direct,digit_to_word,156.0,100-199,156,cent cinquante-six,156.0,cent cinquante-six,cent cinquante-six,cent cinquante-six,,1,0.612,52,5,
2026-03-08 21:58:37.809232+00:00,gpt-4.1-mini,direct,digit_to_word,157.0,100-199,157,cent cinquante-sept,157.0,cent cinquante-sept,cent cinquante-sept,cent cinquante-sept,,1,0.502,52,6,
2026-03-08 21:58:38.569604+00:00,gpt-4.1-mini,direct,digit_to_word,158.0,100-199,158,cent cinquante-huit,158.0,cent cinquante-huit,cent cinquante-huit,cent cinquante-huit,,1,0.76,52,6,
2026-03-08 21:58:39.622863+00:00,gpt-4.1-mini,direct,digit_to_word,159.0,100-199,159,cent cinquante-neuf,159.0,cent cinquante-neuf,cent cinquante-neuf,cent cinquante-neuf,,1,1.053,52,6,
2026-03-08 21:58:40.123376+00:00,gpt-4.1-mini,direct,digit_to_word,160.0,100-199,160,cent soixante,160.0,cent soixante,cent soixante,cent soixante,,1,0.5,52,5,
2026-03-08 21:58:41.037845+00:00,gpt-4.1-mini,direct,digit_to_word,161.0,100-199,161,cent soixante et un,161.0,cent soixante et un,cent soixante et un,cent soixante et un,,1,0.914,52,7,
2026-03-08 21:58:41.821862+00:00,gpt-4.1-mini,direct,digit_to_word,162.0,100-199,162,cent soixante-deux,162.0,cent soixante-deux,cent soixante-deux,cent soixante-deux,,1,0.784,52,7,
2026-03-08 21:58:42.433240+00:00,gpt-4.1-mini,direct,digit_to_word,163.0,100-199,163,cent soixante-trois,163.0,cent soixante-trois,cent soixante-trois,cent soixante-trois,,1,0.611,52,8,
2026-03-08 21:58:42.955860+00:00,gpt-4.1-mini,direct,digit_to_word,164.0,100-199,164,cent soixante-quatre,164.0,cent soixante-quatre,cent soixante-quatre,cent soixante-quatre,,1,0.522,52,7,
2026-03-08 21:58:43.424735+00:00,gpt-4.1-mini,direct,digit_to_word,165.0,100-199,165,cent soixante-cinq,165.0,cent soixante-cinq,cent soixante-cinq,cent soixante-cinq,,1,0.46900000000000003,52,7,
2026-03-08 21:58:44.163954+00:00,gpt-4.1-mini,direct,digit_to_word,166.0,100-199,166,cent soixante-six,166.0,cent soixante-six,cent soixante-six,cent soixante-six,,1,0.739,52,6,
2026-03-08 21:58:44.968156+00:00,gpt-4.1-mini,direct,digit_to_word,167.0,100-199,167,cent soixante-sept,167.0,cent soixante-sept,cent soixante-sept,cent soixante-sept,,1,0.804,52,7,
2026-03-08 21:58:45.543079+00:00,gpt-4.1-mini,direct,digit_to_word,168.0,100-199,168,cent soixante-huit,168.0,cent soixante-huit,cent soixante-huit,cent soixante-huit,,1,0.5750000000000001,52,7,
2026-03-08 21:58:46.131532+00:00,gpt-4.1-mini,direct,digit_to_word,169.0,100-199,169,cent soixante-neuf,169.0,cent soixante-neuf,cent soixante-neuf,cent soixante-neuf,,1,0.588,52,7,
2026-03-08 21:58:46.757052+00:00,gpt-4.1-mini,direct,digit_to_word,170.0,100-199,170,cent soixante-dix,170.0,cent soixante-dix,cent soixante-dix,cent soixante-dix,,1,0.625,52,7,
2026-03-08 21:58:47.996647+00:00,gpt-4.1-mini,direct,digit_to_word,171.0,100-199,171,cent soixante et onze,171.0,cent soixante et onze,cent soixante et onze,cent soixante et onze,,1,1.239,52,7,
2026-03-08 21:58:48.862450+00:00,gpt-4.1-mini,direct,digit_to_word,172.0,100-199,172,cent soixante-douze,172.0,cent soixante-douze,cent soixante-douze,cent soixante-douze,,1,0.866,52,8,
2026-03-08 21:58:49.371798+00:00,gpt-4.1-mini,direct,digit_to_word,173.0,100-199,173,cent soixante-treize,173.0,cent soixante-treize,cent soixante-treize,cent soixante-treize,,1,0.509,52,8,
2026-03-08 21:58:50.068453+00:00,gpt-4.1-mini,direct,digit_to_word,174.0,100-199,174,cent soixante-quatorze,174.0,cent soixante-quatorze,cent soixante-quatorze,cent soixante-quatorze,,1,0.6960000000000001,52,8,
2026-03-08 21:58:50.790903+00:00,gpt-4.1-mini,direct,digit_to_word,175.0,100-199,175,cent soixante-quinze,175.0,cent soixante-quinze,cent soixante-quinze,cent soixante-quinze,,1,0.722,52,8,
2026-03-08 21:58:51.360562+00:00,gpt-4.1-mini,direct,digit_to_word,176.0,100-199,176,cent soixante-seize,176.0,cent soixante-seize,cent soixante-seize,cent soixante-seize,,1,0.5690000000000001,52,7,
2026-03-08 21:58:53.313690+00:00,gpt-4.1-mini,direct,digit_to_word,177.0,100-199,177,cent soixante-dix-sept,177.0,cent soixante-dix-sept,cent soixante-dix-sept,cent soixante-dix-sept,,1,1.953,52,9,
2026-03-08 21:58:53.891493+00:00,gpt-4.1-mini,direct,digit_to_word,178.0,100-199,178,cent soixante-dix-huit,178.0,cent soixante-dix-huit,cent soixante-dix-huit,cent soixante-dix-huit,,1,0.578,52,9,
2026-03-08 21:58:54.468694+00:00,gpt-4.1-mini,direct,digit_to_word,179.0,100-199,179,cent soixante-dix-neuf,179.0,cent soixante-dix-neuf,cent soixante-dix-neuf,cent soixante-dix-neuf,,1,0.577,52,9,
2026-03-08 21:58:55.042695+00:00,gpt-4.1-mini,direct,digit_to_word,180.0,100-199,180,cent quatre-vingts,180.0,cent quatre-vingts,cent quatre-vingts,cent quatre-vingts,,1,0.5740000000000001,52,6,
2026-03-08 21:58:56.154081+00:00,gpt-4.1-mini,direct,digit_to_word,181.0,100-199,181,cent quatre-vingt-un,181.0,cent quatre-vingt-un,cent quatre-vingt-un,cent quatre-vingt-un,,1,1.111,52,7,
2026-03-08 21:58:56.746467+00:00,gpt-4.1-mini,direct,digit_to_word,182.0,100-199,182,cent quatre-vingt-deux,182.0,cent quatre-vingt-deux,cent quatre-vingt-deux,cent quatre-vingt-deux,,1,0.592,52,8,
